;0LX;0RX;0LY;0RY
0;0.7083333134651184;0.625;1.0002264976501465;1.0002264976501465
1;0.6499999761581421;0.6000000238418579;1.0002264976501465;1.0002264976501465
2;0.5666666626930237;0.6083333492279053;1.0002264976501465;1.0002264976501465
3;0.5416666865348816;0.5833333134651184;1.0002264976501465;1.0002264976501465
4;0.5333333611488342;0.574999988079071;1.0002264976501465;1.0002264976501465
5;0.5166666507720947;0.5333333611488342;1.0002264976501465;1.0002264976501465
6;0.49166667461395264;0.4333333373069763;1.0002264976501465;1.0002264976501465
7;0.4333333373069763;0.5166666507720947;1.0002264976501465;1.0002264976501465
8;0.5833333134651184;0.4833333194255829;1.0002264976501465;1.0002264976501465
9;0.4416666626930237;0.6666666865348816;1.0002264976501465;1.0002264976501465
10;0.5083333253860474;0.5166666507720947;1.0002264976501465;1.0002264976501465
11;0.6583333611488342;0.550000011920929;1.0002264976501465;1.0002264976501465
12;0.6083333492279053;0.5;1.0002264976501465;1.0002264976501465
13;0.5666666626930237;0.49166667461395264;1.0002264976501465;1.0002264976501465
14;0.5166666507720947;0.6583333611488342;1.0002264976501465;1.0002264976501465
15;0.574999988079071;0.574999988079071;1.0002264976501465;1.0002264976501465
16;0.550000011920929;0.5333333611488342;1.0002264976501465;1.0002264976501465
17;0.5249999761581421;0.4749999940395355;1.0002264976501465;1.0002264976501465
18;0.7083333134651184;0.42500001192092896;1.0002264976501465;1.0002264976501465
19;0.550000011920929;0.550000011920929;1.0002264976501465;1.0002264976501465
20;0.6083333492279053;0.5249999761581421;1.0002264976501465;1.0002264976501465
21;0.5666666626930237;0.5583333373069763;1.0002264976501465;1.0002264976501465
22;0.5833333134651184;0.5166666507720947;1.0002264976501465;1.0002264976501465
23;0.5333333611488342;0.6083333492279053;1.0002264976501465;1.0002264976501465
24;0.6166666746139526;0.5916666388511658;1.0002264976501465;1.0002264976501465
25;0.5083333253860474;0.4000000059604645;1.0002264976501465;1.0002264976501465
26;0.5416666865348816;0.675000011920929;1.0002264976501465;1.0002264976501465
27;0.4749999940395355;0.4000000059604645;1.0002264976501465;1.0002264976501465
28;0.6083333492279053;0.550000011920929;1.0002264976501465;1.0002264976501465
29;0.6000000238418579;0.5666666626930237;1.0002264976501465;1.0002264976501465
30;0.5416666865348816;0.574999988079071;1.0002264976501465;1.0002264976501465
31;0.6333333253860474;0.5416666865348816;1.0002264976501465;1.0002264976501465
32;0.6000000238418579;0.4166666567325592;1.0002264976501465;1.0002264976501465
33;0.5166666507720947;0.5916666388511658;1.0002264976501465;1.0002264976501465
34;0.5166666507720947;0.4416666626930237;1.0002264976501465;1.0002264976501465
35;0.5083333253860474;0.5083333253860474;1.0002264976501465;1.0002264976501465
36;0.46666666865348816;0.5666666626930237;1.0002264976501465;1.0002264976501465
37;0.574999988079071;0.4749999940395355;1.0002264976501465;1.0002264976501465
38;0.46666666865348816;0.4833333194255829;1.0002264976501465;1.0002264976501465
39;0.44999998807907104;0.5916666388511658;1.0002264976501465;1.0002264976501465
40;0.5333333611488342;0.4583333432674408;1.0002264976501465;1.0002264976501465
41;0.5416666865348816;0.375;1.0002264976501465;1.0002264976501465
42;0.5916666388511658;0.550000011920929;1.0002264976501465;1.0002264976501465
43;0.625;0.6083333492279053;1.0002264976501465;1.0002264976501465
44;0.5666666626930237;0.49166667461395264;1.0002264976501465;1.0002264976501465
45;0.4749999940395355;0.5583333373069763;1.0002264976501465;1.0002264976501465
